day,RM_daily,rf_daily,RM_RF_daily,SMB_ew,HML_ew,MOM_ew,SMB_vw,HML_vw,MOM_vw
20aug1985,-.0080637857,.00043055555,-.0084943417,.0069456589,.0044803591,.0056811352,.0063359775,.00070849271,-.0033643926
21aug1985,.0020323347,.00043055555,.0016017791,.0013134948,.00079984742,.0092281858,.0031423592,.0019801008,.012998367
22aug1985,.0022333129,.00043472223,.0017985906,.0044749286,-.00056577608,.014645441,-.000529629,.0008035074,.00036809791
23aug1985,.0010459537,.00043611112,.00060984259,.00062714895,.0027780959,-.0027451699,.00023384117,.005161731,.0019746257
26aug1985,.0047473027,.00043611112,.0043111918,-.0028498559,.0051104045,-.0022073244,-.0016330444,.0093262922,.0029772373
27aug1985,.0036623413,.00043611112,.0032262302,-.0023872247,.0030107757,-.00095965934,-.00029801604,.0059163989,-.0019335222
28aug1985,.001756915,.00043611112,.0013208039,.005778695,-.0044088177,.020121172,.0021795253,-.0045923716,.0062394096
29aug1985,-.00092188694,.00043611112,-.001357998,.0020556855,-.0033303413,-.0021617166,.0051262169,.0020555088,-.0019580242
30aug1985,.0076519703,.00043611112,.0072158594,-.0014596323,.0015200969,-.0036026812,-.0039832429,.012017041,.00015296429
02sep1985,.0091573047,.00044361112,.0087136934,-.0086461809,.0025205559,-.000047974667,-.012338484,.00013745698,.0037341076
03sep1985,.0034968904,.00041305556,.0030838349,-.0049104677,.0016286788,.0040086992,-.0038472179,.002190758,.00027591339
04sep1985,.0041022473,.0004125,.0036897473,-.0047802525,.0061533544,-.006093285,-.0083144577,.0022808798,-.010436404
05sep1985,.0079073953,.00041305556,.0074943397,-.0036302954,.0034987908,-.00032236753,-.0072504994,.0049468367,.0017998492
06sep1985,.010090004,.00041194443,.0096780593,-.014999851,-.016945831,.013258803,-.0068745501,-.0029617734,.0039466731
09sep1985,.00064724917,.0004125,.00023474917,-.0013093889,-.0050288658,.0019075705,.00050312077,-.0024317803,-.0015352879
10sep1985,-.002436395,.00044333332,-.0028797283,.0019921768,-.0052041942,-.0013626353,.0021208778,-.0062407702,-.0013055132
11sep1985,-.013205957,.00041527778,-.013621234,.0027700474,-.0024422558,-.0064240964,.0058998303,-.0016595856,-.0038814892
12sep1985,.0065489751,.00041472222,.006134253,-.0014462827,.0040609678,-.0050487272,-.0052218004,.0052820258,-.00085975695
13sep1985,-.00060929172,.00041499999,-.0010242917,.00087032351,.0024582671,.002199162,.0031531502,.00063531788,.0015943444
16sep1985,-.013216627,.00041472222,-.013631349,.0029970845,-.001168672,.004275091,.0025847543,-.001650298,.0005471711
17sep1985,-.0020300089,.00041472222,-.0024447311,.0015449544,.0010721795,-.0010626453,.0040737633,.0017770862,-.0024521947
18sep1985,.0065667285,.00041472222,.0061520063,-.0051837084,.0029763754,-.0008693923,-.0051460839,.0024443811,.0023640981
19sep1985,.0098846788,.00041583335,.0094688451,-.0057053249,.0043777903,-.0013530463,-.0091828648,.0010499773,.0019815764
20sep1985,.00041326808,.00041805557,-4.7874928e-06,-.00029017584,.00081214972,-.0013753534,-.0015178723,-.0012123466,.0023352462
23sep1985,-.005805105,.00041805557,-.0062231608,.024330035,.019409472,.033346497,.0096050045,.0023340918,.015603751
24sep1985,.00059046078,.00041805557,.00017240521,-.0026690583,-.00020298199,-.0045079892,-.00090175704,.0053952252,-.0045402106
25sep1985,.0038903703,.00041805557,.0034723147,-.0084741116,-.038007252,.016503301,-.026581148,-.051067218,.048622724
26sep1985,-.0060524251,.00041805557,-.0064704809,.004035973,-.00099752937,.0019410598,.0087872054,.00095668773,.0018658862
27sep1985,-.0050378935,.00041805557,-.0054559493,.00065776723,-.0021363262,.0032801181,.0030866887,-.002414902,-.00076551485
30sep1985,-.0019813315,.00041944443,-.0024007759,-.0030491257,-.00044293609,-.00047090734,-.0038374537,.00069229596,.0022294088
01oct1985,-.0019190895,.00042361111,-.0023427005,.0055165212,-.0037312594,.0088018803,.0048884246,-.0077486793,.00843638
02oct1985,.0050169071,.00042361111,.004593296,-.0061477637,.0042052707,-.0014837523,-.0064084283,.0092300521,-.0025920784
03oct1985,-.0035184941,.00042361111,-.003942105,.0027612059,.0021629268,-.0011421016,.0023622173,-.00080016034,-.0024019666
04oct1985,-.00070618349,.00042361111,-.0011297946,-.00030399443,.00073505822,-.003558408,.001390127,.00080925494,.0025570684
07oct1985,.0037763349,.00042361111,.0033527238,-.0037469931,.0011069642,.00023382009,-.0019765506,.0029638254,-.0024224205
08oct1985,-.0023320792,.00042361111,-.0027556904,.0017363466,-.0056194421,.002331364,.0032982181,-.0018503647,.0083601363
09oct1985,-.0030873045,.00042361111,-.0035109157,.0059859222,.002368114,.0030476311,.0063968399,-.0002138014,.00012395909
10oct1985,-.0022784083,.00042361111,-.0027020194,.00011763682,-.0036765393,-.00077508274,.0010175372,-.0054019215,-.0016056483
11oct1985,-.0052323518,.00042083333,-.0056531853,-.0069098305,-.0044794786,-.01865086,-.014826355,-.0065710545,-.028207252
14oct1985,-.0036551664,.00042083333,-.0040759998,-.00025784518,-.0061380193,.0056622252,-.00021784194,-.0046741758,.0030984594
15oct1985,.0054581244,.00042083333,.005037291,-.0021762189,.0031897603,-.0015086294,-.0056582256,.0025094145,-.00080743106
16oct1985,.0076087923,.00042083333,.0071879588,-.0043850844,.0011640936,.0019788225,-.0052283979,-.00015720625,.0069083953
17oct1985,.0034665489,.00042083333,.0030457156,-.0015106654,.0016793385,.0030401875,-.0030278545,.0055422038,.0013196238
18oct1985,.011507911,.00042083333,.011087078,-.0060540834,-.001639289,-.0053576319,-.0081513198,-.0018334176,-.00043562322
21oct1985,.0071350881,.00042083333,.0067142546,-.0013158111,-.0010853838,-.0058341958,-.0015955796,.0012738849,-.0017587013
22oct1985,-.0019007301,.00042083333,-.0023215634,.01689739,.02221933,-.00038144697,.020558957,.025360554,.00081499992
23oct1985,.0020558322,.00042083333,.0016349988,.0026457596,-.00040787121,.0049693924,.0031369575,.0021371627,.0057445639
24oct1985,.011402656,.00042083333,.010981823,-.032578621,-.057205267,.014537005,-.059127778,-.056197356,.028875265
25oct1985,.0039715585,.00040277778,.0035687808,.00075498514,.0014271773,-.00066022843,.00089758565,.0026204726,.0018845712
28oct1985,.0043174038,.00040138888,.0039160149,.0015594331,.005651176,.00049199566,-.0015949543,.0097450176,.0012304988
29oct1985,-.0059082629,.00040277778,-.0063110408,.0028968169,-.0023853742,.0037995256,.0058350046,-.0052750134,.00094619393
30oct1985,.00034083889,.00040277778,-.000061938888,.040331125,.051914658,-.049060732,.047096096,.055283744,-.041450907
31oct1985,.0045784619,.00038944444,.0041890172,-.014578172,.0022787205,-.017765868,-.013398854,.0028135269,-.012057221
01nov1985,.005023954,.00041611111,.0046078428,.014503254,-.043810964,.032325998,-.01635254,-.045666069,.023890849
04nov1985,.019109489,.00041583335,.018693656,-.010923878,.0056989295,.0039381152,-.012785049,.0036717162,.0056456313
05nov1985,.015522487,.00038666668,.01513582,-.0068488698,.0069507994,-.0044062515,-.0068469886,.0094368979,-.0062513342
06nov1985,.0044429046,.00038055555,.004062349,.00067699392,.0051723374,-.0060233087,.00080152863,.0092473067,-.0045648054
07nov1985,-.0041594808,.00038055555,-.0045400364,.0062198453,.00312916,-.0014911907,.009476427,.0023977868,-.0063938312
08nov1985,.0052974736,.00038666668,.0049108071,-.0036083437,.0005894262,.0073870034,-.0040506721,.0057204468,.0089804232
11nov1985,-.0011552493,.00037916665,-.001534416,-.030227445,-.062824465,.016647082,-.049900156,-.065622389,.027943784
12nov1985,.0057017631,.00037916665,.0053225965,-.0037054548,-.00087410369,-.0019325388,-.0069983988,.0032241417,-.0079291025
13nov1985,.016584618,.00037777779,.01620684,-.011767253,.0312724,-.020237662,-.011120006,.016182594,-.012418023
14nov1985,-.0047433809,.00037361111,-.0051169922,.0037204772,.0019479098,-.0043053329,.0069554397,.0049391566,-.0052724998
15nov1985,.0031906196,.00036055557,.0028300642,-.00017749362,-.0059806751,.003024919,-.00064191612,-.011816132,.0044250521
18nov1985,-.0099190967,.00036055557,-.010279653,.0080556469,-.00018661399,-.0020964139,.010765874,-.0024550669,.0010072549
19nov1985,.00076292967,.00035972221,.00040320746,-.0024136929,-.0024196098,.0063610235,-.0059455526,-.0065783141,.0053092735
20nov1985,.000020061791,.00035972221,-.00033966042,.0035815877,-.00042373285,-.0027748176,.0048133717,.0041351691,-.0016234625
21nov1985,-.0038919093,.00035972221,-.0042516314,.014052835,-.022114735,.025909958,.015278187,-.025191659,.036188804
22nov1985,.024429541,.0003611111,.02406843,-.010126681,.0034272266,.0029575231,-.017723337,.0084790224,.012762574
25nov1985,.012601738,.00035972221,.012242015,-.0087528331,-.0032216851,-.0022147703,-.012395937,.0012104923,-.0040329825
26nov1985,.012289592,.00035833335,.011931259,.0093950303,-.012647041,.050027762,-.0038451548,-.0023882617,.020901615
27nov1985,.0081703104,.00035833335,.0078119771,-.0028845617,-.018730408,-.018990088,-.025646964,-.0041316031,-.030443819
28nov1985,-.0056119924,.00035833335,-.0059703258,.0038608669,-.0052958466,.00050310197,.0066638268,-.0046341363,.0053683631
29nov1985,.000019131066,.00035805555,-.0003389245,-.0040884335,.0043997406,-.0024461192,-.0065270034,.0081930328,-.0053593237
02dec1985,.0036730946,.00035944444,.0033136501,-.020226391,.020745873,.019588556,-.020994397,.016034162,.010692377
03dec1985,-.0075861542,.00035777778,-.007943932,.011345319,-.0079149045,.0074894722,.010916197,-.013190252,.0069227568
04dec1985,-.00040333424,.00035555556,-.00075888983,.0046826503,.002469009,-.00022783293,.0040018866,.0041528987,-.0025681274
05dec1985,.0030358343,.00035333334,.002682501,.0012674913,.00091695739,-.00087799644,.0022165959,.000085364358,.0058500548
06dec1985,.0091565615,.0003538889,.0088026728,.0068978653,.0017320821,.0057502529,.0054255528,.0049082185,.0028727301
09dec1985,.0039482927,.00034944445,.0035988484,.0078754863,.006536264,.00065058179,.0137968,.0082976595,.0090023447
10dec1985,.0042541926,.00034944445,.0039047482,-.00066404598,.001447769,-.0027637545,-.0042644013,.0032209631,-.0070966734
11dec1985,.017584817,.00035138888,.017233429,.0043067499,-.012127872,.027680794,-.008669313,-.0047825342,.0058559566
12dec1985,.02553286,.00035277777,.025180083,-.013012347,-.0039855614,.0075048115,-.013119837,.0066918805,.0039436435
13dec1985,.0154615,.00035277777,.015108722,.00088733208,-.017909935,-.020273784,-.001279217,-.0020149632,-.010637455
16dec1985,.016025584,.00035277777,.015672807,-.010416082,.007126851,-.0054392749,-.010734302,.010023207,.002114323
17dec1985,-.018150978,.00035694445,-.018507922,.0095307417,-.0082836011,-.0031276629,.013852839,-.015878823,-.0075817476
18dec1985,.0049154926,.00035694445,.0045585483,-.006916008,.002219615,.0070884414,-.013820248,-.006977343,-.0044164034
19dec1985,.002516615,.00035833335,.0021582816,-.0036889934,.0054286639,.0017952936,.0029705341,.01238895,.0047752485
20dec1985,-.0082733752,.00035833335,-.0086317081,.011761139,-.022508277,.069126748,.0027990469,-.010075426,.091978595
23dec1985,-.0068272161,.00035888888,-.007186105,.0098230643,-.0033812746,.00080589717,.0052790665,.0002733951,-.0020956264
27dec1985,.0080407783,.00035916668,.0076816115,-.0027077694,-.0038245176,.0030062527,.0027955209,-.0056859553,.0113579
30dec1985,.01449327,.00035916668,.014134103,-.0021336742,.0073738666,-.0077291923,.0010282291,-.0031369291,-.003325941
02jan1986,.028589983,.00035138888,.028238595,-.027967587,-.0080178939,.015671959,-.036098756,-.0045398581,.008871722
03jan1986,.010442439,.00034999999,.010092438,-.0066047474,.015637184,-.036336847,-.0042921728,.009219205,-.024367714
07jan1986,.043128051,.00034999999,.042778052,.019445652,.027007524,.011977831,.064675026,.12022121,.026081458
08jan1986,.018956503,.00034999999,.018606503,-.0079184333,.011945907,-.0087832399,-.0058320467,.010863992,-.0048745475
09jan1986,-.01598246,.0003611111,-.016343571,.016923506,.0019154603,.00020264275,.018179731,-.0043253722,-.00010972691
10jan1986,-.0075236526,.000375,-.0078986529,.0056781075,-.0056423568,-.0055593858,.0078741526,.0052713682,-.011595256
13jan1986,.011598777,.00038888888,.011209888,-.0040166001,.0025056207,-.0026175319,-.0059609734,-.0036056829,-.0015183752
14jan1986,-.035394389,.00038888888,-.03578328,.021966439,-.0012999593,-.0063178968,.027775405,.0004464814,-.000013692537
15jan1986,-.0075020003,.00038888888,-.0078908894,.0060514836,.013845826,3.6788988e-06,-.0063290196,-.0011996881,.0024150077
16jan1986,-.0018644808,.00038888888,-.0022533697,.0092371916,.0023201611,.0015222584,.0085861953,.0032803952,-.0012531062
17jan1986,-.0041566398,.00038888888,-.0045455284,-.00098859239,-.005114831,-.0013791154,.0010613007,-.0043888241,.0023569381
20jan1986,-.024891848,.00038888888,-.025280736,.0080957357,-.00026885699,.0030318063,.014728583,.00009753136,.0029260132
21jan1986,.0096182171,.00038888888,.0092293285,-.0077368417,.0024279086,.00076633133,-.012759181,-.0030423286,-.00027349219
22jan1986,.0046517216,.000375,.0042767217,.00069880811,-.0060672909,.0083565181,.00046046768,-.0049614985,.0036439113
23jan1986,-.0083035761,.000375,-.008678576,.0061075184,-.0038405927,.0036280807,.0070376275,-.0025147712,-.0011804306
24jan1986,.013765656,.00038750001,.013378156,-.0060113915,-.0025048186,.0051191663,-.0083524669,-.002569952,.0062353783
27jan1986,.011947248,.00038750001,.011559748,.0022273036,-.010736628,.00025396189,-.010643622,-.0023044117,-.0042948816
28jan1986,-.01382148,.00034722223,-.014168702,-.0068040732,.012987324,-.0374704,-.002756678,.0094807874,-.019130262
29jan1986,-.016126836,.00033194444,-.01645878,.012461751,.0070869238,-.0051058726,.013202444,.0066887112,-.0060141445
30jan1986,.015144959,.00033277777,.014812182,-.0068968893,-.0043871342,.015482541,-.0053456053,-.0059788274,.016525054
31jan1986,-.0041943733,.00032638889,-.0045207622,.0030112925,.0044546775,.0035725972,.00064041524,.00086261105,-.0017710574
03feb1986,-.010667077,.00031527778,-.010982355,.0097708208,-.0036346221,-.0024351925,.012334577,-.00060636259,-.00033617197
04feb1986,.011958948,.00031666667,.011642282,-.0050710319,.0035550583,.0072028032,-.011916284,.0061503993,.0028356023
05feb1986,.017410042,.00029777779,.017112264,-.010038488,.0032279643,-.00088201906,-.013637248,.0076823328,-.0011834984
06feb1986,.017381072,.00029861112,.01708246,-.0077339122,.00044028694,.0047638537,-.0090042036,-.00075001421,.0033529694
07feb1986,.011516092,.00030083334,.011215259,-.0076117287,.0013775342,-.0010010352,-.012208381,.0021167544,-.0042627202
10feb1986,.012855066,.00030083334,.012554233,-.015189474,-.0099458098,-.021909282,-.017317943,-.014513824,-.031966083
11feb1986,.0074183978,.00030000001,.0071183979,.00047421563,.0014881075,-.00029914151,-.0011149558,.0041227504,-.0021350421
12feb1986,-.011814049,.00029666667,-.012110715,.011420809,.011988848,-.0063134078,.014728601,.0077001769,-.0010341071
13feb1986,.0002267941,.00029722223,-.000070428126,-.00026624385,.0029916402,.0013872457,.0021414878,.0048055798,.000028216222
14feb1986,-.017540166,.0002963889,-.017836556,.010479697,.0037117726,-.00020209444,.016492574,.013108904,.0029637343
17feb1986,.0035442871,.00029444444,.0032498427,.013440945,.012557701,-.003824611,.040108006,.054058321,-.017453551
18feb1986,.0028254157,.00029305555,.0025323601,-.0054616127,.0023808507,-.0032437113,-.007197598,.0036115807,-.0044656051
19feb1986,.018608307,.00029305555,.018315252,-.0092043765,.0041817296,.0016854091,-.004678227,.012389396,.0013101492
20feb1986,-.00738132,.00029305555,-.0076743755,.0021887042,-.0012916236,.0030227723,.0038248361,.0065861591,.0022798011
21feb1986,-.014240583,.00029111112,-.014531694,.020373078,.013886166,-.010117639,.051975686,.058463059,-.022136584
24feb1986,.01012392,.00028611111,.009837809,-.0017371105,-.0007800716,.0048843217,-.0065261154,-.0031146503,.0014936362
25feb1986,.0095668873,.00028388889,.0092829987,.032689236,.0047078952,.024090508,.045465898,.049791344,.051488623
26feb1986,.0063497182,.00028416666,.0060655517,.0011501124,.0030445054,-.000092716189,-.00011818999,.00033259089,.00011876348
27feb1986,-.052783296,.00028333333,-.05306663,.022045936,-.019139128,-.0245768,.018294295,-.013508955,-.028899612
28feb1986,.020558599,.00028333333,.020275267,-.028035296,-.0088462681,.0031409096,-.024896665,-.015907701,-.0026964406
03mar1986,.0063117091,.00030833334,.0060033756,-.015473315,-.029526388,-.00097159005,-.0037039539,-.045072913,-.02620494
04mar1986,.016692732,.00031527778,.016377455,-.0057870564,.0008959556,.0039061385,-.0087790284,-.00093437283,.0010167111
05mar1986,.0069301641,.00031388889,.0066162753,-.0056469627,-.0043772389,.0092347711,-.0019723505,-.0020048819,.002611669
06mar1986,.0028301736,.0003111111,.0025190625,-.0011945739,.0027479862,.00122033,.00077916321,.0043149195,.0035426253
07mar1986,.0096531594,.00030277777,.0093503818,-.0051553622,.00001431827,.0020273253,-.0010204322,.0013087112,.0039392617
10mar1986,.022711029,.00030138888,.02240964,-.011488521,.0038920338,-.010434263,-.011097514,.0067550074,-.0083229467
11mar1986,-.0081993947,.00030138888,-.0085007837,.01099531,-.00081511075,.0085385237,.013936492,.0015490747,.0051717437
12mar1986,.00046972616,.00030138888,.00016833728,.0022802418,-.0017306816,.000068912996,.0024626115,.0051060752,-.00053169759
13mar1986,.0055245161,.00030277777,.0052217385,-.0073975571,.0047552735,.0031180969,-.005126168,.0039752461,-.0012908264
14mar1986,-.0054630348,.00030000001,-.0057630348,.0025973115,-.0031916257,.0018425084,-.00042922734,-.0082512684,-.002298607
17mar1986,.010141004,.00030000001,.0098410035,-.014940755,-.0086333938,-.00070532307,-.020421932,-.020436065,-.0025072196
18mar1986,.0016267216,.00030000001,.0013267216,.00012421841,.0018608378,.0068900897,.0068940809,.0085540442,.0014179759
19mar1986,.011028275,.00030000001,.010728274,-.0040625553,-.0010626616,.0033795729,-.0043361532,-.0030335323,.0035926667
20mar1986,-.0024477933,.00030555556,-.0027533488,.00062306668,-.0078743557,-.0048647965,.0041957153,-.0007886879,-.0060546175
21mar1986,.019200981,.00030277777,.018898202,.000013344416,.0035099944,.00069588702,-.0093277507,.0039546075,.001829209
24mar1986,.010141896,.00030499999,.0098368963,-.0042670574,.0031278846,-.0070240339,-.009394207,.0029976428,-.007797773
25mar1986,.016907241,.00030694445,.016600296,-.0012762096,.002235102,-.0078757899,-.0046613966,.00025291275,-.0052789017
26mar1986,-.0058740806,.00030694445,-.0061810249,-.0030418353,.0091519793,-.0032872737,-.0067642373,.020047562,-.000048156013
27mar1986,.0066602812,.00030555556,.0063547255,.0015939974,-.0017253205,.0041728346,-.00087924057,-.0034769417,.0014719955
01apr1986,.012749389,.00029444444,.012454945,-.013287521,.0012825954,-.00021921773,-.010422791,.00094593666,.0029901688
02apr1986,.0010695496,.00029083333,.00077871629,-.0020750402,.0040831403,-.0060487306,.004270683,.0068368996,-.0053605926
03apr1986,.019375704,.00029166666,.019084038,-.012374754,.0040884549,-.0038072949,-.015024497,.00015808915,-.00069312716
04apr1986,.014021869,.00029444444,.013727425,-.0010168571,.0059206481,-.00051601743,-.00064418121,.0058440254,-.00048662676
07apr1986,.009288488,.00029305555,.0089954324,-.0027326951,.001528471,.00091850001,-.0050186161,-.0012569851,.0025487607
08apr1986,.014268119,.00029305555,.013975063,-.015996039,.023915462,-.026635904,-.016790554,.015491568,-.014112421
09apr1986,.020835038,.00029166666,.020543372,-.011272896,.010761185,.00031098141,-.010589554,.011378832,.0056171059
10apr1986,-.011040271,.00028611111,-.011326382,.013148366,-.0026734499,-.0028413055,.017287334,.0018552854,-.00036646053
11apr1986,.008933519,.00028750001,.0086460188,.00016907875,-.000030714669,.0079594636,-.0005381669,.0020138351,.0068998188
14apr1986,.026469486,.00028527778,.026184209,.0018898988,.010847994,-.0048142569,-.0032350291,.0041765235,-.0011469787
15apr1986,-.017839432,.00028472222,-.018124154,.03485949,-.0081235711,-.006950371,.037649862,.0065773544,-.023282953
16apr1986,.0099254595,.00029722223,.0096282372,.046027157,-.059174709,.083023943,-.0033573005,-.058810107,.077643007
17apr1986,.014235344,.00029722223,.013938121,.0068350411,.03246564,-.02002118,-.01959236,.039992616,-.042464901
18apr1986,.0014658192,.00030277777,.0011630415,.00263057,-.0036069681,-.0028651361,.00045487008,-.013712741,-.00059612369
21apr1986,-.022162352,.00030277777,-.02246513,.013281724,-.0031845882,-.00030429458,.016154904,-.0021041562,-.0022825343
22apr1986,.021962592,.00030277777,.021659814,-.012101402,.00019450556,-.001236971,-.015957475,-.000050463015,.00048298435
23apr1986,-.0018664938,.00033333333,-.0021998272,.0091751544,-.0084635597,.00097261037,.012952013,-.0041979835,.00031660881
24apr1986,-.014855986,.00033333333,-.015189319,.0012045779,-.00041322736,-.024340965,-.0035677864,-.00026546489,-.039637819
25apr1986,-.0029000025,.00031388889,-.0032138913,.0033719593,.0012022813,.0028266308,.0029808546,-.002031839,.0025595492
28apr1986,-.024404431,.00031388889,-.02471832,.0049125203,-.0047434922,.002197152,.011387976,.00042555295,.002723204
29apr1986,.0029134371,.00031388889,.0025995481,-.0039851,-.0039595445,.0085834786,-.0055207978,-.0026454371,.0096993651
30apr1986,-.010782181,.00031388889,-.011096071,.0044212309,.0063192081,-.0047606174,.0087202024,.0064536938,-.0050377166
05may1986,-.019941814,.00029444444,-.020236259,.016936248,-.033979777,.006243417,.012252522,-.0070272349,-.0010046847
06may1986,.016528925,.00029444444,.01623448,.0078828027,-.017686659,.032317586,-.008157732,-.011941584,.01203476
07may1986,.0056622657,.00030000001,.0053622657,-.016082861,.014965191,.0074216649,-.005981687,.0032230192,.0022861934
09may1986,.0051532337,.00030555556,.0048476779,.0015242413,.0024270248,-.0017946567,-.0016563927,.0046135657,.00017764608
13may1986,.0072991713,.0003111111,.0069880602,.0033327925,.00023413372,-.00053964712,.00022613561,.004062192,-.00060773792
14may1986,.014116129,.0003111111,.013805018,-.004816798,.0019671135,.0011187157,-.007520495,.0039327606,-.0015349102
15may1986,.0051568942,.0003111111,.0048457831,-.0011166838,.008081058,-.029413044,.0078695668,.013105615,-.0079845702
16may1986,.00055392896,.00030555556,.0002483734,.0094572678,.011740274,-.0067421929,.014173522,.013081695,-.005745376
20may1986,.001476326,.00030555556,.0011707705,-.0007606619,-.0031418276,-.00018254458,-.00010974205,-.00096130266,.00025111731
21may1986,-.019835211,.00030555556,-.020140767,-.40612137,-.61887705,.0076795649,-.063117877,-.1118477,-.0022200262
22may1986,.0067007747,.00030972224,.0063910526,-.011541843,.0016923362,.0052648587,-.01075216,-.00082781771,.00552742
23may1986,.0078433463,.00030555556,.0075377906,.0028471032,.00083399168,.0034469026,.0010859991,.00060412823,.0016768924
26may1986,.0025543966,.00030000001,.0022543967,.01311435,.012520984,.0029193682,-.00052710745,.00030620076,.0016981777
27may1986,.0039208438,.00029583334,.0036250106,.016425921,.032223832,-.013746121,.042802278,.069494985,-.024985556
28may1986,.013820582,.0002888889,.013531693,-.0062369723,-.043494124,.031024016,-.040070131,-.073015891,.042284604
29may1986,.024073569,.0002888889,.02378468,-.012626134,.0032845971,-.004577036,-.012452503,.0055185347,-.0028039187
30may1986,.0027358048,.0002888889,.002446916,.013867311,-.00052908278,.0020582546,.027029337,-.0010033222,-.0021028891
02jun1986,.0027283407,.00027777778,.002450563,.0077024838,-.0082582505,-.0077806721,.0040131817,-.005583975,-.0046689031
03jun1986,.0079612015,.00027777778,.0076834238,.014186431,-.026021073,.033155218,.0082293721,-.022209404,.023846015
04jun1986,.0087106489,.00027638889,.0084342603,.013294628,.0086544808,-.0012524413,.018262323,.005122452,-.0007681346
05jun1986,-.0061947121,.00027638889,-.0064711012,.00042129922,.0046274243,.0029403211,.0046418123,.0013585039,.0059652263
06jun1986,.0066696587,.00027638889,.0063932696,-.017374482,.010987013,-.043997515,-.0084936218,.00090632803,-.028083526
09jun1986,.0096843308,.00027083332,.0094134975,-.0004187068,.0068043214,-.0053796442,-.0020263125,.001769544,-.0037500584
10jun1986,-.0021709534,.00027027779,-.0024412312,-.013020343,-.011429439,.0061185909,-.0032754513,-.0029403649,-.010582293
11jun1986,-.0090591731,.00027194445,-.0093311174,.012736856,.0024959771,-.01952209,.0060614501,-.00057029841,.0020802715
12jun1986,-.005718397,.0002738889,-.0059922859,.0048316247,.0032998349,-.00047273873,.0084308181,.0077360552,.0037336736
13jun1986,-.0048405607,.00027638889,-.0051169498,.0061252401,-.0067525152,-.0005517255,.0052397139,-.0021851505,-.0053171082
16jun1986,.018541269,.00027638889,.01826488,-.007294056,.0051475614,-.002585493,-.012084343,.00048618624,-.0035810827
17jun1986,.010634239,.00027749999,.010356739,-.0062820767,.0052591977,.016244762,-.002282961,-.00040384196,.0043122801
18jun1986,-.0033734823,.00027555556,-.0036490378,.0046894457,-.002308995,-.00028649429,.0011854587,-.004448866,.0015592768
19jun1986,.00026883691,.000275,-6.1630853e-06,-.0021250076,.0046225358,.0017601405,.0014570187,.0084815761,.0030857038
23jun1986,-.0066336007,.000275,-.0069086007,.018695079,.054849695,-.044312045,-.0024706107,.027235487,-.032749582
24jun1986,-.010355048,.00027583333,-.010630881,-.0068007857,-.0090114307,-.00085187319,.0017098904,-.0062670447,-.00032447558
25jun1986,-.0023238186,.00027583333,-.0025996519,.00035689404,-.0026132953,-.000016448961,.0029796353,.0023666734,-.0013367622
26jun1986,.0048951223,.00027722222,.0046179001,-.0041312701,-.0022177072,.0010312818,-.0016646971,-.0034089661,-.0021868609
27jun1986,.0036689516,.00027666666,.003392285,.0056240349,.00055102055,.018806249,.0037452132,.00025739399,.034683764
30jun1986,-.0058538029,.00027638889,-.006130192,.025478039,-.019774524,.0091381483,.010823923,-.006598461,.0018824424
01jul1986,.0051553436,.00027444444,.0048808991,-.0026750278,.0042169001,-.0023898168,-.0027525316,.0029815666,-.0017074848
02jul1986,.0053884373,.00027444444,.0051139928,-.0075280499,.0051871235,-.0020227884,-.0050677052,.000064753112,.0037118061
03jul1986,.018156115,.0002738889,.017882226,-.0054235007,-.0010071793,-.0022933714,-.013071675,-.0058040358,-.000290422
04jul1986,.0079684164,.00027361111,.0076948055,.015835494,.020309497,.024085805,.04071518,.059942368,.037104491
07jul1986,-.00089834345,.00027305554,-.001171399,.012563495,.01290392,-.013864404,.038328774,.056491353,-.027412105
08jul1986,-.011449192,.00027222221,-.011721414,.0055676755,.0026584058,.0038071603,.0072169257,.0043467013,.0066724108
09jul1986,-.0054573901,.00027277778,-.005730168,.0024842436,-.006176725,-.0019924522,.006030276,-.0030088276,-.0022106641
10jul1986,.0088894852,.00027444444,.0086150412,-.004335463,.0029549783,-.00021617685,-.0053640525,-.0027504631,.00036317689
11jul1986,.0050401278,.00027361111,.0047665169,-.0069104228,.0012886794,.0078948895,-.003354131,.0033009404,.0039269598
14jul1986,.0042932909,.00027361111,.00401968,-.0035393499,-.0023584876,-.0028741101,-.0012745927,-.0020390511,-.0016401571
15jul1986,-.0038199017,.00027416667,-.0040940684,.003255887,-.0046101585,.0022328554,.0057065329,-.0031424996,.00062347384
16jul1986,-.0083302278,.00027333334,-.0086035607,.0064328038,-.0060137738,-.0026682257,.006965844,-.0038412083,-.0028848583
17jul1986,-.0025212732,.00027194445,-.0027932175,.0019367266,.003807734,-.0044984077,.0051768194,.0017815313,.000043772859
18jul1986,-.00025519505,.00026611111,-.00052130618,.0020043578,-.0036997285,.0080717914,.0064593507,-.0057242424,.0063063754
21jul1986,-.0075240978,.00026472221,-.0077888202,.010723058,-.0015201096,-.0027354541,.01295422,-.0030450749,-.0024337638
22jul1986,.0087446421,.00026472221,.0084799202,-.0055385213,.003811019,-.0048162397,-.0073777232,.0030729019,-.0022685337
23jul1986,.0089359432,.00026527778,.0086706653,-.0012506027,.0046965703,-.0039009335,-.0010358767,.0039143851,-.0011137212
